Date,聯電,鴻海,台積電,聯發科
2006-05-03,0.0,-0.009281138891092722,-0.002976326846815369,0.01756719461570766
2006-05-04,0.006757007167957685,0.06791622243719542,0.007462614968794634,0.006640550108500065
2006-05-05,0.004474487017210427,0.006578388992904749,0.014814673731641692,0.007915449972820454
2006-05-08,0.006681316580981145,0.0087149731820646,0.013138655519137732,0.06937190127505266
2006-05-09,-0.01106196327030895,-0.015118611500061219,-0.020172813448359306,-0.013464132955780528
2006-05-10,-0.04697981755262526,0.0043855624364812495,-0.022058906767421838,0.00124068615477535
2006-05-11,-0.01408463621056344,0.013100503701633182,0.001503590172836855,0.027261500610857636
2006-05-12,-0.01904742835358697,-0.023706823187133907,-0.025525278800220708,-0.0349819942192493
2006-05-15,-0.014563159069697518,-0.02869763843852613,-0.02619425185618507,-0.024999942529131958
2006-05-16,0.0024629272447280748,-0.015908998857561474,-0.01265818493228088,0.0012821602537631538
2006-05-17,0.036855175766457915,0.011547194365612468,0.020833532049518766,-0.0038412020578246775
2006-05-18,-0.03358146277771967,0.0,-0.0521508825480782,-0.15756919254775847
2006-05-19,0.009708168007874773,0.0,0.0,-0.013210039722786449
2006-05-22,-0.03833998568357089,-0.0319632871177995,0.006988988500210125,0.11325308536351897
2006-05-23,0.015151572156831161,-0.03773609929630628,0.004934831379719284,-0.03888899886399266
2006-05-24,0.0,-0.0024508072624483956,-0.00163706096123295,0.04046254680055372
2006-05-25,-0.009950230727182818,-0.02702704350160079,-0.019671870100010258,-0.01388885518684091
2006-05-26,-0.007537716241099446,0.04797974260807969,-0.0050168203854618065,-0.014084666651859146
2006-05-29,-0.007620194588548679,0.0,-0.022588187843303964,-0.12677784488185795
2006-05-30,0.010229746343846546,-0.012048336821381178,0.03514646384080322,0.15500004926701583
2006-06-01,0.01010099236602291,-0.02439023652318084,0.01993368883318203,0.04957517477815432
2006-06-02,0.015000139470348728,0.04000027703456821,0.01791529828952254,0.010795833383487885
2006-06-05,-0.03448277549278933,-0.038461794595501475,-0.03359990441330429,-0.041388297401837804
2006-06-06,-0.005102031336018165,0.015000181416293668,0.006622231153792901,0.04317524738083356
2006-06-07,-0.020512867095715537,-0.014778501216978102,-0.011512844462520766,-0.06275009037275558
2006-06-08,-0.015706777694591945,-0.037499833314089126,-0.06988358348016788,-0.06837610867997923
2006-06-09,0.021276380290928376,0.0,0.04651171869953541,0.01834842456026875
2006-06-12,-0.005208152359990059,0.005194867123310853,-0.017094059414335172,-0.01501470529454807
2006-06-13,-0.04450266680927095,0.00258379628620542,-0.022608704293186066,-0.060975874716903466
2006-06-14,0.016438599214081417,0.010309402496913034,0.033807836970587424,-0.017857020238404075
2006-06-15,-0.0026958139652766278,0.025509980742387972,-0.022375018841003236,-0.0016528050112616377
2006-06-16,0.013513804937723028,0.02238812571408344,0.04577437681658347,0.019867332902339996
2006-06-19,-0.002666882329269149,-0.0072992575892248945,0.0,-0.02759721309571539
2006-06-20,-0.02406408638429025,-0.06862726518265627,-0.00983995206377597,-0.045075344199591916
2006-06-21,0.013698469843473893,0.0,0.01096900291426861,-0.0209789580249633
2006-06-22,0.032432648642592765,0.04473682864697803,0.04339982393266517,0.06964303366052316
2006-06-23,-0.020942543603358676,-0.007556660633822543,-0.019064336162573303,0.020033247515301555
2006-06-26,0.010695434754280475,0.010152194767492295,0.0070669509642704575,0.0016369508738656169
2006-06-27,0.005291082684553583,-0.0025124889421500596,0.007017748082039921,-0.01960815247670067
2006-06-28,-0.007894851713631135,-0.027707929244393248,-0.022648175580242347,-0.023333172414902847
2006-06-29,0.007957676388705037,0.010362711506370692,0.010695332798577706,0.01023875709166866
2006-06-30,0.021052328006291976,0.025640908745374835,0.029982658780460136,0.013513497770945904
2006-07-03,0.0,0.0,0.0017122670916760452,-0.004999812261831105
2006-07-04,0.0,0.020000035146176653,0.00512814689841834,0.026800788180556978
2006-07-05,-0.012886362616262304,-0.019607876918661393,-0.018707501778630453,-0.017944705878999878
2006-07-06,0.0,-0.007499780594824257,-0.010398943943697447,0.0033223121661343225
2006-07-07,0.002610658419291312,0.007556452329369856,-0.003502696352993606,0.018211791604124228
2006-07-10,0.010416735822733392,0.0049999571009904376,0.0,0.009756254007541543
2006-07-11,-0.010309346088029137,-0.009950060952956141,-0.008787229047250267,-0.024154639802660083
2006-07-12,-0.005208152359990059,-0.005025081774845286,0.012411298328392384,-0.006600689362003642
2006-07-13,-0.02617804949627134,-0.025252617011372713,-0.01401046226711844,-0.004983353689346659
2006-07-14,-0.026881583577806567,-0.031088027398804008,-0.02131428405874769,-0.0383972880048743
2006-07-17,-0.027624530716442663,-0.04278070668679401,-0.023593494867718,-0.03645847343517439
2006-07-18,0.005681808562170598,0.00837998795813455,0.005576077876870533,0.014414396950660047
2006-07-19,0.014124503825596824,-0.0027702303210677126,-0.005545157645996945,-0.012433142907074424
2006-07-20,0.02506954437379716,0.05833345584722038,0.04460992628563876,0.039568060661434146
2006-07-21,-0.008152204228770943,-0.013123406294685558,-0.02313169538161286,-0.010380710088551237
2006-07-24,-0.016438236379154203,-0.03457454880720767,-0.0364301781023012,0.0
2006-07-25,0.002785463941646915,0.005509479955120522,0.01701332482445017,0.020979199161487827
2006-07-26,-0.021123432855587265,0.0,-0.0031230480949406836,-0.14902477852265084
2006-07-27,0.0,0.0,0.005556665659316229,0.04181239564987593
2006-07-28,0.01874159295178246,0.052054972359981244,0.008715108295289653,0.15886252877156082
2006-07-31,0.002785463941646915,0.010416575813167128,0.0073528823182007486,-0.004999812261831105
2006-08-01,-0.008333180052385258,-0.012886539984848122,0.0054745269007390185,-0.011725441095086109
2006-08-02,0.019205723702411026,0.010443989383707386,-0.003629567516666654,0.01570750843808688
2006-08-03,0.02556816527385486,0.012919836179003052,0.0,-0.015151267550329472
2006-08-04,-0.008310273639336119,0.0,0.0,0.03076903182000512
2006-08-07,-0.005586519204246909,-0.010204203258362243,-0.005464889696948694,0.026119352506812188
2006-08-08,0.016853891136774157,0.010309402496913034,0.016483607467601358,0.0181818155035407
2006-08-09,0.01381201806517085,0.015306093926136244,0.005405612070186416,0.0178572849484806
2006-08-10,0.00817449916530455,0.03015059453961677,0.017921233236602552,0.0
2006-08-11,-0.005405507882105365,0.007317464271415108,0.010563196351683679,-0.0017545347096613595
2006-08-14,0.0,0.04116190882761894,0.0034847105607842543,0.003514809865303059
2006-08-15,0.002717486619933984,-0.002325320871105818,0.0,0.010507994346340421
2006-08-16,0.018970158886126187,0.0,0.024305063255861237,0.019063918910209532
2006-08-17,0.021276744366521383,0.08652481681633861,0.011864610006668164,0.020408247623818987
2006-08-18,-0.007812688977990367,-0.020888038357985694,-0.001675043739794435,0.0033334143512422365
2006-08-21,-0.034120754104713935,-0.04533331811248009,-0.028523459804995377,-0.058139631124951796
2006-08-22,0.00815245985980173,0.016759792971952514,0.015544122028907426,0.03350997952761703
2006-08-23,-0.008086534710172066,-0.010988990475113036,-0.011905150421674726,0.00682575713532918
2006-08-24,-0.0027173995823763786,0.0055554035064209195,-0.020654073611673263,0.0016951279815102804
2006-08-25,-0.005449520652340167,-0.0027622149714848776,0.0017574717519071026,-0.01861252277428549
2006-08-28,-0.013698583255284391,-0.013850459049916553,-0.014034654513403577,0.0
2006-08-29,0.0027777859335182953,0.014044988589228202,0.005337755229951391,0.0
2006-08-30,0.016620369828160397,0.0221605274293053,0.01415963710823065,0.03275846486750145
2006-08-31,-0.019073453195267098,0.005420090381183407,0.013961168248703082,0.0016693203747977226
2006-09-01,0.005555571867036813,0.02964974675258314,0.012048590706403628,0.05333341435124228
2006-09-04,0.01104984450054669,0.04973796471640024,0.00850322161810424,-0.014466374686007533
2006-09-05,-0.005464671203465055,-0.009974960081350459,-0.011804336211840183,0.032339014969829494
2006-09-06,-0.005494433938937449,-0.012594499180232588,-0.013651892608100624,0.0
2006-09-07,-0.002762439005097206,-0.010204063060248236,-0.012110932100402594,0.02643912180351693
2006-09-08,0.0,0.012886727479793914,-0.011943692396601868,-0.03318921971189548
2006-09-11,-0.0027700912131120026,0.0025444161942858035,-0.0020917531264281752,0.024925282304587126
2006-09-12,-0.013888840695876259,-0.020304444652549214,0.007104936145767793,-0.01834844882926656
2006-09-13,0.01126754794074003,0.015543878639485031,0.029982658780460136,-0.012461232562224756
2006-09-14,-0.002785523521574129,-0.005101901523290042,0.0,-0.02208191472137444
2006-09-15,-0.0027934832740379445,0.015384715902705626,0.0052566100511222125,0.025806159071707357
2006-09-18,0.03361364064977668,0.03787847394439292,0.020320893263655382,0.031446734764603246
2006-09-19,0.0027100350982574017,-0.009732343001253141,0.010017078948953984,-0.0213413007522808
2006-09-20,-0.0027027106575150395,0.014742197283760028,-0.00991773224209036,0.009345703578517162
2006-09-21,0.005420243799864943,-0.012106493310768851,0.010017078948953984,-0.016975061866789876
2006-09-22,-0.005391023140114748,0.007352697482427395,-0.013223155014141508,0.0015696100299364968
2006-09-25,0.008130192096447164,0.0,0.0,-0.012539106531356592
2006-09-26,-0.002688093579408357,-0.007299029923484857,0.013400349918355703,-0.00952403855396955
2006-09-27,0.013476867180484797,-0.0049021591684091925,0.0066117604978128686,0.019230651878648253
2006-09-28,-0.0053189944238299924,-0.007388919140134953,0.0,-0.020440145116336184
2006-09-29,-0.008021327402850553,0.0,-0.01970463319656146,0.008025909604822523
2006-10-02,0.0053905914714884595,0.022332523775833835,0.008375218698972287,0.01592349847114205
2006-10-03,0.0053618605392447005,0.014563035540934965,-0.003322262802046283,-0.0015671502152403427
2006-10-04,-0.018666638651248957,-0.019138880428977267,-0.024999843161683355,0.01412827088205515
2006-10-05,0.019021710039077266,0.03414623636489433,0.03760649469809296,0.03250793514629091
2006-10-09,0.0,0.0,0.0,-0.047619148840806425
2006-10-11,-0.02133331351755008,-0.018867891266791226,-0.0016470837856298326,0.07991027601126821
2006-10-12,-0.008174324615869089,0.0,0.006600666095338159,-0.024781316661127706
2006-10-13,0.01098895587188431,0.024038459182568417,0.0360654250075545,-0.005978974587268926
2006-10-16,0.02989148244369777,0.01643207484224507,0.028480925810809188,0.013533518557662605
2006-10-17,-0.00527714452926098,-0.006928334163225913,-0.032307728992464924,-0.04747757252574758
2006-10-18,-0.018567609510120486,-0.002325793992457359,-0.014308208184376281,-0.031152829013388894
2006-10-19,-0.010810669495909586,0.006993251780902154,-0.016128988097193764,-0.00482317028654089
2006-10-20,0.0027319855491283462,-0.011574266684178491,0.013114584508612248,0.00807751122945466
2006-10-23,-0.008174324615869089,0.007025927152731537,-0.009708569158081937,0.022436052656965355
2006-10-24,0.008241694905410935,0.0,0.029411851607707096,0.023510935860177273
2006-10-25,-0.013623845268209145,-0.002325793992457359,-0.011111471681305107,-0.004594136624339051
2006-10-26,-0.002762439005097206,0.0,-0.017752896363080417,-0.03589759537644588
2006-10-27,0.011080276127192201,0.023310258498393077,0.0213422975747255,0.04840460118795087
2006-10-30,-0.0027397342016427517,-0.0205011553472918,-0.028800322432956493,-0.007610563202517184
2006-10-31,0.01923100275333245,0.002325556956787489,0.004942710459608257,-0.004601431394895217
2006-11-01,-0.016172724085443124,0.011600885276368267,-0.013114947490179052,0.006163540839894788
2006-11-02,0.005479380650356358,0.02752311593571588,0.00996678840613896,0.0
2006-11-03,0.0,0.022321267417172885,0.00493427661301582,0.004594136624339162
2006-11-06,-0.013623845268209145,0.00873360728551087,-0.009820037747493293,-0.02896309684010423
2006-11-07,0.016574457070267945,0.015151504009210726,0.0016530773675098587,0.004709402429582399
2006-11-08,-0.01086951129194813,-0.0021323188030675233,-0.0033003939439169017,0.0
2006-11-09,0.002747260966473375,0.0,0.0016555085617702137,-0.015624996044048434
2006-11-10,0.013698671008213648,0.012820525850637532,0.00495868313030301,0.0
2006-11-13,-0.010810669495909586,-0.029535631800310047,-0.01315790911219683,-0.019047691308471726
2006-11-14,0.010928817328023976,-0.010869967427470373,0.01333334809458675,0.00323625847041753
2006-11-15,0.021621512125969744,-0.004395335745542295,0.01644738639024612,0.022580536196017853
2006-11-16,0.015873233762956573,0.004414740010115992,0.006472618293945409,0.017350418143103008
2006-11-17,-0.005208598336951975,-0.010988600710968632,0.0032154371359376377,0.0015500165144588518
2006-11-20,-0.005235366793877594,0.06666664149991819,-0.003205131237929648,0.013932070745692693
2006-11-21,0.010526345956058725,-0.014583391875517493,0.012861867203324273,0.010687002694679926
2006-11-22,-0.007812688977990367,0.021141642822434026,0.0,-0.01208463947157723
2006-11-23,0.007874207713806314,-0.00828169772587617,0.007936162986683426,-0.009174224414633225
2006-11-24,0.03645818649526267,-0.012525966317252557,-0.0015746887496578266,0.0
2006-11-27,0.06783923702717898,0.010570785496720747,0.018927231798345545,0.02932097627063368
2006-11-28,-0.02588227828621026,-0.01673636896007935,-0.009287708866910216,-0.011994110351232656
2006-11-29,0.012077251891364549,0.0,0.007812392786314293,-0.007587222259343496
2006-11-30,0.009546414223807087,0.0021274926980614506,0.015503550424843748,0.012232464393623133
2006-12-01,-0.00709214434197003,0.006369433183924578,0.015267761343576547,0.006042258544022738
2006-12-04,-0.0023808832009014624,-0.016877606282271862,-0.0030077434410382686,0.013513566940219768
2006-12-05,-0.014319774222663506,0.0,0.009049672508345541,0.02814783785738273
2006-12-06,0.004842551353953839,0.010729575558912519,0.014947480602409247,0.010086731202382904
2006-12-07,-0.0072289368639814056,0.0,-0.013254805180744955,-0.028530782583208958
2006-12-08,-0.016990108228133738,0.0,-0.013432855057553983,-0.013215615065714337
2006-12-11,-0.009876728720144112,-0.004246168565931185,0.006052004293047419,-0.0029764429035774587
2006-12-12,-0.03491290125933899,-0.019189637720230635,-0.03458660786139789,-0.026865538627313557
2006-12-13,-0.015503759200608425,-0.006521817966821497,0.010903208146647803,0.0
2006-12-14,0.007874207713806314,-0.010940804349290345,-0.012326444368376377,0.01687123168142768
2006-12-15,0.0,0.008849463730706164,0.01248028186853034,0.012066228155795056
2006-12-18,0.010416529386103601,0.015350864938570297,0.026194518775111586,0.001490500016903873
2006-12-19,-0.002577492349165933,-0.004319829240934325,-0.022522764130516904,-0.014881069175713524
2006-12-20,0.01291993727451346,0.0,-0.00460796003441577,0.015105860531237525
2006-12-21,0.0025511917463720835,0.010846022475315076,0.0015427555128308956,-0.013392908005091853
2006-12-22,0.00763369168423611,0.0,0.01078617900694745,0.0075415071588718074
2006-12-25,-0.012626541020283821,-0.01716727714947297,-0.007622183098908497,-0.008982130885735962
2006-12-26,0.01790295094612082,0.0,0.0138247870927235,0.015105860531237525
2006-12-27,0.0025126507725261593,0.0,0.006060501688094799,-0.0014882817329557874
2006-12-28,0.010025091628152571,0.00873360728551087,-0.004518189469621792,0.013412990876731978
2006-12-29,0.004962872834401111,0.006493585763044374,0.021180172659826857,-0.008823682196366422
2007-01-02,0.007407269739261535,0.021505296208545577,0.002963076193341019,0.06973309409411943
2007-01-03,-0.014705925068599135,0.004210696925452284,0.00443131993744017,0.037447907238223666
2007-01-04,0.007462867919627358,0.012578482858239814,-0.004411769973198587,0.013368927773628192
2007-01-05,-0.012345950443158116,-0.02691511314345907,-0.011816853166507157,-0.015831090288251692
2007-01-08,-0.014999805418837164,-0.012766040500504006,-0.016442581697147185,-0.03753333300028394
2007-01-09,0.005076156575066548,0.004310300010529344,0.0030396299366364232,-0.0013928756846038892
2007-01-10,-0.022727579716424473,0.0042918010603736345,-0.027272537165653365,0.006973640484177368
2007-01-11,0.0,0.006410262925318877,0.024921799277089596,-0.016620784587481507
2007-01-12,0.0387598945879446,0.012739154903893768,0.05015226752422541,0.0
2007-01-15,0.007462867919627358,0.05450718641223551,0.0014470727378352866,0.028169012477327726
2007-01-16,-0.007407586083086115,-0.013916557930541362,0.01589586575023172,0.0054794739474164356
2007-01-17,-0.004975218721030239,0.006048392620823906,0.008535071367941072,0.010899336249241998
2007-01-18,-0.004999935139612388,0.010020003785604192,-0.0007619013117631246,0.028301776573840698
2007-01-19,-0.015075502250497141,-0.019840996452431536,-0.014764277451444485,-0.007863408281791884
2007-01-22,0.0,-0.006073222408963019,-0.011461437122291418,0.003963026309832696
2007-01-23,0.0,0.01018340198475598,-0.0028984474795583637,-0.019737020243595138
2007-01-24,0.06887776488050834,-0.002015902546215753,0.024709546036715935,0.012080582893806646
2007-01-25,0.031026343109969767,0.002019974618191922,0.007091891194714872,-0.005305059738870965
2007-01-26,-0.023148213366604775,-0.03024189460590232,-0.04225346988256906,-0.013333383744463134
2007-01-29,0.002369523280970398,-0.031185128986416344,0.00882364848503392,-0.02162148550682985
2007-01-30,-0.018912435392330895,-0.1666665451533692,-0.013673309804269285,0.016574423035755625
2007-01-31,-0.004819214062371069,0.1587983658699721,-0.003872368480185906,-0.02445639580675163
2007-02-01,-0.0024213920080259355,-0.002222198733256908,-0.005935053114230149,0.0
2007-02-02,0.002427269378700858,0.02004440675485708,0.011940756241285655,0.004178175700705999
2007-02-05,-0.007264331132143087,-0.0043667665520191745,0.0,-0.0041607911840848555
2007-02-06,0.004878377272008461,0.021929668685280124,0.016223986968296966,0.008356577077964777
2007-02-07,-0.007281419424716495,0.008583820844682677,-0.0014513805200717655,0.027623963790826656
2007-02-08,-0.012225051652969388,-0.006382984106514167,-0.005814067625640407,0.0
2007-02-09,0.01980195900389492,-0.002141450693707081,-0.005847852884660165,-0.02150513630663975
2007-02-12,-0.009708688803417354,-0.025750952178198783,-0.014706116987935558,-0.023351736709672166
2007-02-13,-0.022058809098446264,-0.03524229569394621,-0.01791036325142925,-0.005625900839794307
2007-02-14,0.0025061123565812693,0.022831198990302948,0.022796383267734033,0.026874220689770523
2007-02-26,0.005000095288717699,0.020089148259185174,0.023774286571259573,0.01101910236643655
2007-02-27,0.004975139044866017,0.0065646312971610055,0.005805522080287062,-0.03983365501340774
2007-03-01,-0.027227723361002876,-0.05869577082990041,-0.037518187974029615,0.02162137865675029
2007-03-02,-0.0025446997294255036,0.0,-0.0034781902433848044,-0.015278062997043373
2007-03-05,-0.04846929312304993,-0.07159349253355651,-0.05240081379227335,-0.07898419064922901
2007-03-06,0.018766898306094904,0.04477624176082373,0.03357917839938218,0.018376980743360916
2007-03-07,-0.0026315864890147367,0.021428263456914065,0.006144060086238801,-0.001503947641740222
2007-03-08,0.002638530008937101,0.009324150917007445,0.006107442581521072,0.0331325964568947
2007-03-09,0.0026314179110389357,-0.02078539481202346,0.0091047122547383,-0.008746388739883648
2007-03-12,0.0026245957916515295,0.028302077290195626,0.01052632513573415,-0.005882494512229441
2007-03-13,0.026178007837244888,0.013761246269555771,0.02827361470501666,0.050295817211150506
2007-03-14,-0.025510201580344893,-0.01357444498908833,-0.0173664750160456,-0.0169013618425069
2007-03-15,0.013088961994770498,0.006880817946216755,0.016200426141644186,0.03151863295641055
2007-03-16,-0.005167974909805473,-0.013667514290249483,0.0,-0.013888943588474034
2007-03-19,-0.005194738423235812,-0.004618889442150609,0.0,-0.0028166844392562007
2007-03-20,0.0,0.0,0.002898661410803749,-0.0014125491442714688
2007-03-21,0.007833006038165058,0.0,0.007225548659504311,0.02404546994791823
2007-03-22,0.015543921926900683,0.025521774185156998,0.00717350285265983,0.030386516834318034
2007-03-23,-0.005101811531618705,0.011312332146945714,-0.0028490061438989356,0.006702330470049311
2007-03-26,-0.0025641099345400375,-0.006711264013501306,0.0,-0.0053262529510582635
2007-03-27,0.0,0.0,-0.011428584683575105,0.004016297288644166
2007-03-28,-0.010283052999711662,-0.02252266901452049,-0.013005795605476433,-0.02400009074003362
2007-03-29,-0.002597078031392086,0.01382497678497363,0.005856522334880321,0.02459025919196156
2007-03-30,-0.005208598336951975,0.00909096875795079,-0.011645061232347764,0.013333491768312555
2007-04-02,0.0,-0.011261219726471206,0.004418268393581615,-0.010526567146868171
2007-04-03,0.0026178091684949667,0.006833408880877689,-0.0029323390046215314,0.02659584783287894
2007-04-04,0.007833006038165058,0.022624818027476623,0.019117669883860433,-0.002590893253686777
2007-04-09,0.005181362628171149,0.002212215600333023,-0.004329115903110803,0.006493532456403939
2007-04-10,0.005154737045093949,-0.006622372516066566,-0.007246279147330004,0.011612949357956648
2007-04-11,0.0,0.006666520699524892,0.011678845958659423,0.0038264422994449543
2007-04-12,-0.0076925761868176235,0.0,-0.011544025068145669,0.01016522505580153
2007-04-13,-0.012919854510109685,-0.006622372516066566,-0.0029197114896648557,-0.021383732787262466
2007-04-16,0.005235869880102051,0.0,-0.011713152731653409,0.0025709128000488413
2007-04-17,-0.005208598336951975,-0.015555617633535412,0.007407526469392911,-0.01538457064100629
2007-04-18,0.007853343657780565,0.0,0.00882364848503392,0.020833201468280382
2007-04-19,-0.012986721266564083,-0.02257343302638648,-0.01749273019054931,-0.02551009757903222
2007-04-20,0.0026314179110389357,0.0,0.0014834621402328718,0.01570665415626027
2007-04-23,0.0026245957916515295,0.025404205789704815,0.016296536364136305,0.030927853349244527
2007-04-24,0.0026178091684949667,-0.004504763364482023,0.017492622601242624,0.022500088866509893
2007-04-25,-0.005221864644143648,-0.01357444498908833,-0.0071633321141552075,0.001222399565791621
